zipcode,street_address,city,store_name,store_no,zip_state,distance
90815,2840 N Bellflower Blvd,Long Beach,Central Long Beach Lowe's,785,CA,13.3
90808,7300 East Carson Street,Long Beach,N.E. Long Beach Lowe's,773,CA,13.4
91504,2000 W EMPIRE AVE,Burbank,Burbank Lowe's,1144,CA,16.1
90631,1380 SOUTH BEACH BOULEVARD,La Habra,La Habra Lowe's,1562,CA,16.7
91016,725 W Huntington Drive,Monrovia,Lowe's Outlet Monrovia,3566,CA,16.8
91331,13500 PAXTON STREET,Pacoima,Pacoima Lowe's,1852,CA,16.8
91324,19601 Nordhoff St,Northridge,Northridge Lowe's,1873,CA,22
91748,17789 CASTELTON STREET,City Of Industry,Puente Hills Lowe's,1872,CA,13.6
91722,1348 NORTH AZUSA AVENUE,Covina,Covina Lowe's,3151,CA,15.1
91304,8383 TOPANGA CANYON BLVD,West Hills,West Hills Lowe's,1162,CA,14.8
91321,19001 GOLDEN VALLEY RD,Santa Clarita,E. Santa Clarita Lowe's,1972,CA,23.4
91350,26415 BOUQUET CANYON ROAD,Santa Clarita,Santa Clarita Lowe's,1510,CA,21.5
93065,1275 Simi Town Center Way,Simi Valley,Simi Valley Lowe's,1971,CA,21.8
92801,1500 NORTH LEMON STREET,Anaheim,Anaheim Lowe's,1030,CA,17.8
92647,8175 WARNER AVENUE,Huntington Beach,Huntington Beach Lowe's,1753,CA,20.7
91320,1027 Academy Drive,Thousand Oaks,Newbury Park Lowe's,3170,CA,14
93036,301 WEST GONZALES ROAD,Oxnard,Oxnard Lowe's,1941,CA,25.3
93003,500 SOUTH MILLS ROAD,Ventura,C. Ventura Lowe's,1734,CA,30.1
91773,633 WEST BONITA AVENUE,San Dimas,San Dimas Lowe's,1170,CA,15.3
91709,13251 PEYTON DRIVE,Chino Hills,Chino Hills Lowe's,316,CA,12.8
92782,2500 PARK AVENUE,Tustin,Tustin Lowe's,2605,CA,15.3
92673,907 AVENIDA PICO,San Clemente,San Clemente Lowe's,1050,CA,42.1
91786,1659 W FOOTHILL BLVD,Upland,Upland Lowe's,1041,CA,16.7
91709,4777 CHINO HILLS PARKWAY,Chino Hills,S. Chino Hills Lowe's,2783,CA,18.9
93551,39500 LOWES DR,Palmdale,Palmdale Lowe's,791,CA,30.1
93534,730 WEST AVENUE K,Lancaster,Lancaster Lowe's,2502,CA,26.1
93552,37080 47TH STREET EAST,Palmdale,E. Palmdale Lowe's,2547,CA,27.8
91730,11399 FOOTHILL BLVD.,Rancho Cucamonga,Rancho Cucamonga Lowe's,774,CA,1.7
92336,16851 SIERRA LAKES PARKWAY,Fontana,N. Fontana Lowe's,1700,CA,6.9
91761,2390 SOUTH GROVE AVENUE,Ontario,Ontario Lowe's,2270,CA,7.9
91752,6413 PATS RANCH ROAD,Jurupa Valley,Jurupa Valley Lowe's,2330,CA,10.9
92407,4060 NORTH HALLMARK PKWY,San Bernardino,Lowe's Outlet San Bernardino,3568,CA,12.8
92503,9851 MAGNOLIA AVENUE,Riverside,Riverside Lowe's,1048,CA,15.7
92879,1285 MAGNOLIA AVENUE,Corona,Corona Lowe's,1743,CA,13.4
92553,12400 DAY STREET,Moreno Valley,Moreno Valley Lowe's,1574,CA,16.1
92008,2515 PALOMAR AIRPORT RD,Carlsbad,Carlsbad Lowe's,2331,CA,34.8
92083,151 VISTA VILLAGE DRIVE,Vista,Vista Lowe's,1616,CA,38.7
92057,155 OLD GROVE ROAD,Oceanside,Oceanside Lowe's,1588,CA,42.3
92591,40390 WINCHESTER ROAD,Temecula,Temecula Lowe's,775,CA,60
92562,24701 MADISON AVENUE,Murrieta,Murrieta Lowe's,1576,CA,62.5
92545,350 SOUTH SANDERSON AVENUE,Hemet,Hemet Lowe's,1556,CA,49.4
92584,30472 HAUN ROAD,Menifee,Menifee Lowe's,2294,CA,27
92532,29335 Central Avenue,Lake Elsinore,Lake Elsinore Lowe's,1987,CA,28.9
92688,30481 AVENIDA DE LAS FLORES,Rancho Santa Margarita,Rancho Santa Margarita Lowe's,758,CA,27.2
92373,1725 WEST REDLANDS BLVD,Redlands,Redlands Lowe's,759,CA,61.7
92346,27847 GREENSPOT ROAD,Highland,Highland Lowe's,2856,CA,62.1
92308,12189 Apple Valley Road,Apple Valley,Apple Valley Lowe's,2528,CA,57.7
92392,14333 Bear Valley Road,Victorville,Victorville Lowe's,1001,CA,70.9
93454,935 E BETTERAVIA ROAD,Santa Maria,Santa Maria Lowe's,3352,CA,62.8
93307,6200 COLONY STREET,Bakersfield,S. Bakersfield Lowe's,1708,CA,71.9
93308,7825 ROSEDALE HIGHWAY,Bakersfield,Bakersfield Lowe's,790,CA,79.5
93446,2445 GOLDEN HILL ROAD,Paso Robles,Paso Robles Lowe's,2730,CA,38.1
93305,1601 COLUMBUS STREET,Bakersfield,N.E. Bakersfield Lowe's,2424,CA,31.3
93906,107 E. BORONDA ROAD,Salinas,Salinas Lowe's,2805,CA,106.9
95020,7151 CAMINO ARROYO,Gilroy,Gilroy Lowe's,1552,CA,84.9
95123,5550 COTTLE ROAD,San Jose,S. San Jose Lowe's,1756,CA,105.4
95380,3303 ENTERTAINMENT WAY,Turlock,Turlock Lowe's,2334,CA,100.9
95356,3801 PELANDALE AVENUE,Modesto,Modesto Lowe's,1086,CA,107.5
95131,775 RIDDER PARK DRIVE,San Jose,E. San Jose Lowe's,2790,CA,61.9
94551,4255 FIRST STREET,Livermore,Livermore Lowe's,1150,CA,65.4
94085,811 EAST ARQUES AVENUE,Sunnyvale,Sunnyvale Lowe's,2211,CA,58
94538,43612 PACIFIC COMMONS BLVD,Fremont,Fremont Lowe's,1895,CA,66.3
94587,32040 UNION LANDING BLVD.,Union City,Union City Lowe's,1132,CA,73.2
94568,3750 DUBLIN BOULEVARD,Dublin,Dublin Lowe's,2273,CA,80
94066,1340 EL CAMINO REAL,San Bruno,San Bruno Lowe's,1019,CA,80.4
94124,491 BAYSHORE BLVD,San Francisco,San Francisco Lowe's,3095,CA,16.7
94520,1935 ARNOLD INDUSTRIAL WAY,Concord,Concord Lowe's,2604,CA,35.7
94591,401 COLUMBUS PARKWAY,Vallejo,Vallejo Lowe's,1871,CA,33.7
94509,1951 AUTO CENTER DRIVE,Antioch,Antioch Lowe's,1043,CA,35.2
94931,7921 REDWOOD DRIVE,Cotati,Cotati Lowe's,1901,CA,40.2
94531,5503 LONE TREE WAY,Antioch,S. Antioch Lowe's,2508,CA,35.5
95219,10342 TRINITY PARKWAY,Stockton,N. Stockton Lowe's,2227,CA,19.2
95212,3645 EAST HAMMER LANE,Stockton,E. Stockton Lowe's,1545,CA,22.8
95242,1389 S. LOWER SACRAMENTO ROAD,Lodi,Lodi Lowe's,1706,CA,24.8
94533,3400 NORTH TEXAS STREET,Fairfield,Fairfield Lowe's,3164,CA,35.8
95688,1751 EAST MONTE VISTA AVENUE,Vacaville,Vacaville Lowe's,1143,CA,36.6
95691,2250 LAKE WASHINGTON BLVD,West Sacramento,West Sacramento Lowe's,2755,CA,56.3
95624,8369 POWER INN ROAD,Elk Grove,Elk Grove Lowe's,1148,CA,56.8
97504,3601 CRATER LAKE HIGHWAY,Medford,Medford Lowe's,248,OR,117.3
97470,3300 NW AVIATION DRIVE,Roseburg,Roseburg Lowe's,1741,OR,164
97402,3595 WEST 11TH AVENUE,Eugene,W. Eugene Lowe's,2940,OR,167.2
97322,1300 9TH AVE SE,Albany,Albany Lowe's,3057,OR,206.4
97302,1930 TURNER ROAD SOUTHEAST,Salem,Salem Lowe's,1600,OR,226.5
97303,6225 ULALI DRIVE NE,Keizer,Keizer Lowe's,2619,OR,224.7
96797,94-805 LUMIAINA STREET,Waipahu,Waipahu Lowe's,119,HI,98.4
96817,411 PACIFIC STREET,Honolulu,Iwilei - Honolulu Lowe's,2336,HI,108.9
96732,214 HO'OKELE STREET,Kahului,Kahului Lowe's,3279,HI,203.7
96740,75-5677 HALE KAPILI STREET,Kailua Kona,Kona Lowe's,1561,HI,275.6
99515,10900 OLD SEWARD HIGHWAY,Anchorage,S. Anchorage Lowe's,1633,AK,4581.9
99503,333 EAST TUDOR ROAD,Anchorage,Anchorage Lowe's,289,AK,4582.6
99504,1200 NORTH MULDOON,Anchorage,N.E. Anchorage Lowe's,2955,AK,4587.8
99654,2561 EAST SUN MOUNTAIN AVE,Wasilla,Wasilla Lowe's,2512,AK,4605.6
99701,425 MERHAR AVENUE,Fairbanks,Fairbanks Lowe's,1985,AK,4714.9
98226,1050 EAST SUNSET DRIVE,Bellingham,Bellingham Lowe's,1631,WA,5636.9
97123,1951 S.E. 24TH Avenue,Hillsboro,Hillsboro Lowe's,1558,OR,5.1
97223,12615 S. W. 72ND AVENUE,Tigard,Tigard Lowe's,1108,OR,8
97217,1160 N. HAYDEN MEADOWS DRIVE,Portland,Portland-delta Park Lowe's,2579,OR,10
97222,13631 S.E. JOHNSON ROAD,Milwaukie,Clackamas County Lowe's,1824,OR,14.7
98662,11413 N.E. 76TH STREET,Vancouver,E. Vancouver Lowe's,1632,WA,18.1
98683,18801 Se Mill Plain Blvd,Vancouver,Lacamas Lake Lowe's,2954,WA,19.3
97060,1000 NE WOOD VILLAGE BOULEVARD,Wood Village,Wood Village Lowe's,1114,OR,20.8
97128,1250 SW BOOTH BEND ROAD,Mcminnville,Mcminnville Lowe's,1693,OR,28.5
98632,2850 OCEAN BEACH HIGHWAY,Longview,Longview Lowe's,1887,WA,62.1
98503,5610 CORPORATE LANE SE,Lacey,S. Lacey Lowe's,2738,WA,64.3
98516,4230 MARTIN WAY EAST,Olympia,Olympia Lowe's,1167,WA,76.4
98003,35425 ENCHANTED PARKWAY SOUTH,Federal Way,Federal Way Lowe's,2346,WA,2.7
98002,1232 A STREET NORTHEAST,Auburn,Auburn Lowe's,1089,WA,3.9
98032,24050 PACIFIC HIGHWAY SOUTH,Kent,Kent-midway Lowe's,2561,WA,4.4
98188,101 ANDOVER PARK EAST,Tukwila,Tukwila Lowe's,10,WA,9.9
98466,2701 SOUTH ORCHARD STREET,Tacoma,Tacoma Lowe's,26,WA,10.8
98374,3511 5TH STREET SE,Puyallup,Puyallup Lowe's,2734,WA,11.5
98391,19911 SOUTH PRAIRIE ROAD EAST,Bonney Lake,Bonney Lake Lowe's,2895,WA,12.8
98055,1000 GARDEN AVE N,Renton,Renton Lowe's,2420,WA,13.3
98499,5115 100TH STREET S.W.,Lakewood,Lakewood Lowe's,1081,WA,14
98144,2700 RAINIER AVENUE SOUTH,Seattle,Rainier Lowe's,4,WA,17.8
98027,1625 11TH AVENUE NW,Issaquah,Issaquah Lowe's,140,WA,8.1
98133,12525 AURORA AVENUE NORTH,Seattle,N. Seattle Lowe's,252,WA,10
98036,3100 196TH SW,Lynnwood,Lynnwood Lowe's,285,WA,14.6
98012,2002 132ND STREET S.E.,Mill Creek,Mill Creek Lowe's,1573,WA,18.2
98311,5600 STATE HIGHWAY 303 N.E.,Bremerton,Bremerton Lowe's,1534,WA,19.8
98272,19393 TJERNE PLACE SE,Monroe,Monroe Lowe's,2781,WA,20.3
98367,150 SEDGWICK RD,Port Orchard,Port Orchard Lowe's,2733,WA,18.6
98201,2505 PACIFIC AVENUE,Everett,Everett Lowe's,149,WA,19.4
98223,3300 169TH PLACE NE,Arlington,Smokey Point Lowe's,61,WA,22.3
98383,2221 NW MYHRE ROAD,Silverdale,Silverdale Lowe's,2746,WA,20.2
98273,1717 FREEWAY DRIVE,Mount Vernon,Mount Vernon Lowe's,35,WA,13.6
